,src_bytes,service,diff_srv_rate,flag,dst_bytes,dst_host_diff_srv_rate,count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_serror_rate,label
387,44,domain_u,0.0,SF,78,0.01,139,166,0.65,0.0,normal
388,347,http,0.0,SF,8113,0.0,7,255,1.0,0.01,normal
389,570,smtp,0.0,SF,280,0.05,1,104,0.44,0.01,normal
390,219,http,0.0,SF,17540,0.0,8,255,1.0,0.0,normal
391,146,other,1.0,SF,0,0.53,3,1,0.0,0.0,normal
392,0,ftp,0.06,S0,0,0.06,222,1,0.0,1.0,dos
393,0,private,0.05,S0,0,0.08,260,8,0.07,0.98,dos
394,0,private,0.07,S0,0,0.08,237,1,0.0,1.0,dos
395,0,private,0.06,S0,0,0.05,132,16,0.06,1.0,dos
396,1,private,0.0,RSTR,0,0.82,2,2,0.01,0.0,probe
397,0,private,0.11,S0,0,0.07,57,11,0.04,1.0,dos
398,18,eco_i,0.0,SF,0,0.0,1,200,1.0,0.0,probe
399,0,time,0.0,SF,4,0.0,1,25,1.0,0.08,normal
400,233,http,0.0,SF,581,0.0,13,255,1.0,0.0,normal
401,0,finger,0.05,S0,0,0.07,257,19,0.07,1.0,dos
402,276,ftp_data,0.0,SF,0,0.08,1,24,0.17,0.0,normal
403,44,domain_u,0.0,SF,139,0.01,77,242,0.95,0.0,normal
404,8,eco_i,0.0,SF,0,0.0,1,41,1.0,0.0,probe
405,1828,telnet,0.0,SF,148722,0.08,1,7,0.14,0.0,normal
406,200,http,0.0,SF,764,0.0,2,255,1.0,0.0,normal
407,46,domain_u,0.0,SF,46,0.0,11,255,1.0,0.0,normal
408,0,private,0.05,S0,0,0.09,257,2,0.01,1.0,dos
409,0,telnet,0.0,S0,0,0.01,13,75,0.56,0.99,dos
410,216,http,0.0,SF,5284,0.0,9,255,1.0,0.0,normal
411,0,exec,0.06,RSTO,0,0.06,137,4,0.02,0.0,dos
412,234,http,0.0,SF,997,0.0,28,255,1.0,0.0,normal
413,220,http,0.0,SF,1643,0.0,12,255,1.0,0.0,normal
414,0,login,0.06,S0,0,0.07,132,14,0.05,1.0,dos
415,105,private,0.29,SF,146,0.01,7,226,0.89,0.0,normal
416,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
417,0,Z39_50,0.06,S0,0,0.08,290,11,0.04,1.0,dos
418,0,private,0.06,S0,0,0.06,203,9,0.04,1.0,dos
419,0,private,0.06,S0,0,0.08,290,9,0.04,1.0,dos
420,288,http,0.0,SF,2881,0.0,14,255,1.0,0.0,normal
421,0,uucp,0.07,RSTO,0,0.08,116,3,0.01,0.0,dos
422,0,private,0.07,S0,0,0.07,260,5,0.02,1.0,dos
423,1,private,0.17,SF,0,0.2,12,24,0.09,0.0,probe
424,28,private,0.0,SF,0,0.02,21,21,0.08,0.0,dos
425,279,http,0.0,SF,494,0.0,2,255,1.0,0.0,normal
426,1032,ecr_i,0.0,SF,0,0.0,486,255,1.0,0.0,dos
427,192,ftp_data,0.0,SF,0,0.01,2,115,0.45,0.0,normal
428,105,telnet,0.0,SF,1401,0.07,1,1,0.01,0.0,normal
429,0,private,0.0,REJ,0,1.0,1,2,0.04,0.0,probe
430,1330,smtp,0.0,SF,282,0.03,1,142,0.56,0.0,normal
431,520,ecr_i,0.0,SF,0,0.0,457,153,1.0,0.0,dos
432,0,ftp_data,0.09,S0,0,0.02,47,64,0.25,1.0,dos
433,230,http,0.0,SF,362,0.0,10,255,1.0,0.0,normal
434,44,domain_u,0.0,SF,110,0.0,71,255,1.0,0.0,normal
435,271,http,0.0,SF,3582,0.0,12,255,1.0,0.0,normal
436,179,http,0.0,SF,1668,0.0,6,255,1.0,0.0,normal
437,852,ftp_data,0.0,SF,0,0.02,6,39,0.13,0.0,normal
438,222,http,0.0,SF,310,0.0,5,255,1.0,0.0,normal
439,314,http,0.0,SF,4137,0.0,7,255,1.0,0.0,normal
440,0,login,0.06,RSTO,0,0.06,139,10,0.04,0.0,dos
441,230,http,0.0,SF,6880,0.0,1,255,1.0,0.0,normal
442,0,whois,0.08,S0,0,0.07,200,6,0.02,1.0,dos
443,0,ctf,0.06,S0,0,0.08,140,1,0.0,1.0,dos
444,857,smtp,0.0,SF,327,0.02,1,132,0.57,0.0,normal
445,234,http,0.0,SF,1707,0.0,9,255,1.0,0.0,normal
446,1032,ecr_i,0.0,SF,0,0.01,511,200,0.78,0.0,dos
447,28,private,0.0,SF,0,0.02,68,68,0.27,0.0,dos
448,0,private,0.06,S0,0,0.06,132,7,0.03,1.0,dos
449,215,http,0.0,SF,6367,0.0,9,255,1.0,0.0,normal
450,46,domain_u,0.0,SF,46,0.01,215,250,0.98,0.0,normal
451,105,private,0.0,SF,146,0.01,1,217,0.95,0.0,normal
452,0,private,0.04,S0,0,0.04,115,18,0.07,1.0,dos
453,0,private,0.11,S0,0,0.08,35,16,0.06,1.0,dos
454,0,csnet_ns,0.06,S0,0,0.09,275,15,0.06,1.0,dos
455,305,http,0.0,SF,2507,0.01,4,239,0.94,0.0,normal
456,0,private,0.08,REJ,0,0.07,76,13,0.05,0.0,dos
457,336,http,0.0,SF,15767,0.0,12,255,1.0,0.0,normal
458,0,csnet_ns,0.06,S0,0,0.07,202,8,0.03,1.0,dos
459,0,private,0.07,S0,0,0.09,252,13,0.05,1.0,dos
460,147,other,0.0,SF,105,0.53,1,3,0.01,0.0,normal
461,335,http,0.0,SF,1212,0.0,3,255,1.0,0.0,normal
462,0,telnet,0.05,S0,0,0.02,74,58,0.23,1.0,dos
463,339,http,0.0,SF,241,0.0,1,255,1.0,0.0,normal
464,317,http,0.0,SF,3245,0.0,4,255,1.0,0.0,normal
465,0,private,0.06,S0,0,0.06,116,15,0.06,1.0,dos
466,54540,http,0.0,SF,8314,0.0,2,79,1.0,0.01,dos
467,0,vmnet,0.07,S0,0,0.08,197,2,0.01,1.0,dos
468,42,domain_u,0.0,SF,131,0.01,80,254,1.0,0.0,normal
469,986,smtp,0.0,SF,368,0.04,1,169,0.89,0.0,normal
470,0,private,0.08,S0,0,0.08,198,4,0.02,1.0,dos
471,183,urp_i,0.0,SF,0,0.01,4,37,0.15,0.0,normal
472,0,private,0.07,REJ,0,0.07,102,1,0.0,0.0,dos
473,405,http,0.0,SF,23786,0.0,1,255,1.0,0.0,normal
474,0,link,0.05,S0,0,0.05,223,21,0.08,1.0,dos
475,785,smtp,0.0,SF,327,0.12,1,70,0.76,0.02,normal
476,258,http,0.0,SF,4302,0.0,1,34,1.0,0.0,normal
477,0,login,0.06,S0,0,0.06,138,6,0.02,1.0,dos
478,8,eco_i,0.0,SF,0,0.0,1,35,1.0,0.0,probe
479,318,http,0.0,SF,2649,0.0,5,255,1.0,0.0,normal
480,0,private,0.07,REJ,0,0.07,154,1,0.0,0.0,dos
481,0,ssh,0.06,S0,0,0.07,204,18,0.07,1.0,dos
482,0,time,0.06,S0,0,0.07,262,4,0.02,1.0,dos
483,216,http,0.0,SF,1240,0.0,8,255,1.0,0.0,normal
484,0,private,0.52,RSTR,0,0.08,25,2,0.01,0.01,probe
485,291,http,0.0,SF,320,0.0,3,255,1.0,0.02,normal
486,224,http,0.0,SF,546,0.0,21,255,1.0,0.0,normal
487,0,ftp_data,0.99,REJ,0,0.99,459,4,0.02,0.08,probe
488,0,domain,0.07,S0,0,0.08,253,1,0.0,1.0,dos
489,17,domain_u,0.0,SF,42,0.01,1,224,0.88,0.0,normal
490,0,private,0.06,S0,0,0.06,142,8,0.03,1.0,dos
491,29,domain_u,0.0,SF,29,0.01,1,253,0.99,0.0,normal
492,105,private,0.0,SF,147,0.02,1,143,0.92,0.0,normal
493,30,eco_i,0.25,SF,0,0.01,12,3,0.01,0.0,normal
494,325,http,0.0,SF,12884,0.0,5,72,1.0,0.0,normal
495,0,login,0.06,S0,0,0.05,139,20,0.08,1.0,dos
496,0,http,0.0,REJ,0,0.0,1,192,1.0,0.0,normal
497,12,ftp_data,0.0,SF,0,0.04,1,65,0.63,0.01,normal
498,212,http,0.0,SF,828,0.0,9,255,1.0,0.0,normal
499,240,http,0.0,SF,1475,0.0,12,255,1.0,0.0,normal
500,292,http,0.0,SF,13206,0.0,5,255,1.0,0.0,normal
501,172,http,0.0,SF,12793,0.0,1,255,1.0,0.0,normal
502,0,private,0.06,S0,0,0.07,196,20,0.08,1.0,dos
503,310,http,0.0,SF,788,0.0,3,255,1.0,0.0,normal
504,44,domain_u,0.0,SF,128,0.02,4,205,0.8,0.0,normal
505,145,other,0.67,SF,0,0.54,3,1,0.0,0.0,normal
506,1238,ftp,0.0,SF,2451,0.02,1,123,0.48,0.0,r2l
507,8,eco_i,0.0,SF,0,0.0,1,59,1.0,0.0,probe
508,45,domain_u,0.0,SF,45,0.01,167,254,1.0,0.0,normal
509,0,private,1.0,RSTR,0,1.0,2,1,0.0,0.0,probe
510,1551,smtp,0.0,SF,362,0.67,1,135,0.67,0.0,normal
511,1308,smtp,0.0,SF,328,0.0,1,14,1.0,0.0,normal
512,356,http,0.0,SF,1125,0.0,3,255,1.0,0.0,normal
513,364,http,0.0,SF,6914,0.0,13,255,1.0,0.0,normal
514,331,http,0.0,SF,776,0.0,10,255,1.0,0.0,normal
515,30,eco_i,1.0,SF,0,0.01,2,28,0.11,0.0,normal
516,0,private,0.06,S0,0,0.08,262,14,0.05,1.0,dos
517,0,exec,0.06,S0,0,0.05,103,17,0.07,1.0,dos
518,247,http,0.0,SF,7546,0.0,14,255,1.0,0.0,normal
519,300,http,0.0,SF,1841,0.0,43,255,1.0,0.0,normal
520,0,mtp,0.06,S0,0,0.08,221,17,0.07,1.0,dos
521,355,http,0.0,SF,2109,0.0,5,255,1.0,0.0,normal
522,0,finger,0.06,S0,0,0.07,33,14,0.05,1.0,dos
523,316,http,0.0,SF,1260,0.0,3,255,1.0,0.0,normal
524,44,domain_u,0.0,SF,136,0.01,224,253,0.99,0.0,normal
525,1458,ftp,0.0,SF,4152,0.03,1,40,0.25,0.0,normal
526,0,uucp_path,0.05,S0,0,0.05,221,14,0.05,1.0,dos
527,146,other,0.5,SF,105,0.51,4,2,0.01,0.0,normal
528,0,private,0.0,RSTR,0,0.82,1,1,0.0,0.0,probe
529,0,Z39_50,0.06,REJ,0,0.07,284,14,0.05,0.0,dos
530,1,private,0.0,SF,0,0.73,2,2,0.01,0.03,probe
531,0,telnet,0.05,S0,0,0.08,150,1,0.0,1.0,dos
532,0,imap4,0.06,S0,0,0.07,255,9,0.04,1.0,dos
533,146,other,0.6,SF,105,0.85,5,2,0.01,0.0,normal
534,0,private,0.15,S0,0,0.08,26,12,0.05,1.0,dos
535,13794,smtp,0.0,RSTO,2966,0.42,2,96,0.43,0.0,normal
536,0,finger,0.05,S0,0,0.04,74,58,0.23,1.0,dos
537,911,smtp,1.0,SF,325,0.17,2,161,0.83,0.0,normal
538,0,smtp,0.0,S0,0,0.07,7,141,0.24,0.93,dos
539,280,http,0.0,SF,3332,0.0,2,255,1.0,0.0,normal
540,0,daytime,0.07,S0,0,0.07,235,4,0.02,1.0,dos
541,0,private,0.05,S0,0,0.07,131,18,0.07,1.0,dos
542,41,domain_u,0.0,SF,41,0.0,100,255,1.0,0.0,normal
543,10,finger,0.0,SF,139,0.03,1,5,0.04,0.0,normal
544,311,http,0.0,SF,488,0.0,11,255,1.0,0.01,normal
545,281,http,0.0,SF,1745,0.0,2,255,1.0,0.0,normal
546,297,http,0.0,SF,1285,0.0,8,255,1.0,0.0,normal
547,0,ldap,0.07,S0,0,0.07,124,2,0.01,1.0,dos
548,43,domain_u,0.01,SF,72,0.01,263,242,0.95,0.0,normal
549,0,finger,0.06,S0,0,0.07,34,15,0.06,1.0,dos
550,334,ftp_data,0.0,SF,0,0.0,1,17,1.0,0.0,r2l
551,8,eco_i,0.0,SF,0,0.0,1,28,1.0,0.0,probe
552,215,http,0.0,SF,9399,0.0,16,255,1.0,0.0,normal
553,0,Z39_50,0.25,S0,0,0.08,16,9,0.04,1.0,dos
554,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
555,516,other,0.0,SF,4,0.0,151,151,1.0,0.0,normal
556,0,private,0.0,REJ,0,1.0,1,1,0.05,0.0,probe
557,0,bgp,0.06,S0,0,0.05,115,7,0.03,1.0,dos
558,0,private,0.06,REJ,0,0.07,130,7,0.03,0.0,dos
559,0,time,0.07,S0,0,0.07,236,15,0.06,1.0,dos
560,44,domain_u,0.67,SF,44,0.02,3,98,0.97,0.0,normal
561,0,time,0.06,RSTO,0,0.07,280,16,0.06,0.0,dos
562,676,smtp,0.0,SF,328,0.04,1,187,0.73,0.0,normal
563,334,http,0.0,SF,455,0.0,7,255,1.0,0.0,normal
564,0,private,0.07,S0,0,0.08,268,2,0.01,1.0,dos
565,0,private,0.06,S0,0,0.07,84,18,0.07,1.0,dos
566,204,http,0.0,SF,1596,0.0,24,255,1.0,0.0,normal
567,520,ecr_i,0.0,SF,0,0.0,139,255,1.0,0.0,dos
568,0,Z39_50,0.06,S0,0,0.06,211,6,0.02,1.0,dos
569,192,http,0.0,SF,301,0.0,9,255,1.0,0.0,normal
570,18,eco_i,0.0,SF,0,0.0,1,225,1.0,0.0,probe
571,0,uucp,0.06,S0,0,0.05,100,2,0.01,1.0,dos
572,0,netbios_dgm,0.05,S0,0,0.05,101,13,0.05,1.0,dos
573,0,ftp,0.06,S0,0,0.07,265,17,0.07,1.0,dos
574,256,http,0.0,SF,4486,0.01,1,250,0.98,0.0,normal
575,64,eco_i,0.0,SF,0,0.0,1,1,1.0,0.0,normal
576,46,domain_u,0.0,SF,136,0.02,210,96,0.71,0.0,normal
577,0,private,0.07,S0,0,0.05,54,17,0.07,1.0,dos
578,220,http,0.0,SF,253,0.0,16,255,1.0,0.0,normal
579,41,domain_u,0.0,SF,117,0.01,43,254,1.0,0.0,normal
580,248,http,0.0,SF,2313,0.0,23,255,1.0,0.0,normal
581,1250,ftp,0.0,SF,2451,0.02,1,65,0.27,0.0,r2l
582,0,whois,0.06,REJ,0,0.07,248,20,0.08,0.0,dos
583,44,domain_u,0.0,SF,70,0.01,127,224,0.88,0.0,normal
584,209,telnet,0.0,SF,1824,0.04,1,12,0.09,0.02,normal
585,5891,other,0.31,SF,0,0.08,13,1,0.01,0.0,normal
586,8,eco_i,0.0,SF,0,0.0,1,255,1.0,0.0,probe
587,276,http,0.0,SF,1767,0.0,2,255,1.0,0.0,normal
588,231,http,0.0,SF,2304,0.0,13,255,1.0,0.0,normal
589,0,http,0.06,S0,0,0.07,251,12,0.05,1.0,dos
590,312,http,0.0,SF,422,0.0,11,255,1.0,0.0,normal
591,1,remote_job,0.0,RSTR,0,0.28,2,2,0.01,0.0,probe
592,0,discard,0.05,S0,0,0.05,222,18,0.07,1.0,dos
593,29,domain_u,1.0,SF,0,0.04,2,44,0.15,0.0,normal
594,13239,ftp_data,0.0,SF,0,0.04,4,63,0.33,0.0,normal
595,0,ftp_data,0.06,S0,0,0.07,228,4,0.02,1.0,dos
596,8,finger,0.0,SF,223,0.09,1,8,0.04,0.01,normal
597,0,shell,0.05,S0,0,0.05,129,22,0.09,1.0,dos
598,44,domain_u,0.01,SF,79,0.0,255,255,1.0,0.0,normal
599,0,private,0.08,S0,0,0.06,118,17,0.07,1.0,dos
600,0,private,0.06,S0,0,0.06,84,1,0.0,1.0,dos
601,324,http,0.0,SF,10647,0.0,2,14,1.0,0.0,normal
602,0,private,0.06,S0,0,0.07,115,18,0.07,1.0,dos
603,18,eco_i,0.0,SF,0,0.0,1,33,1.0,0.0,probe
604,355,http,0.0,SF,657,0.0,16,255,1.0,0.0,normal
605,1,other,0.0,RSTR,0,0.68,2,2,0.01,0.0,probe
606,0,private,0.06,S0,0,0.1,111,11,0.07,1.0,dos
607,54540,http,0.0,SF,8314,0.0,4,68,1.0,0.0,dos
608,205,http,0.0,SF,253,0.0,11,255,1.0,0.0,normal
609,0,netbios_ns,0.07,REJ,0,0.07,241,12,0.05,0.0,dos
610,325,http,0.0,SF,753,0.0,7,255,1.0,0.0,normal
611,0,systat,0.07,REJ,0,0.08,242,1,0.0,0.0,dos
612,232,http,0.0,SF,193,0.0,1,255,1.0,0.0,normal
613,886,smtp,0.0,SF,326,0.02,1,60,0.44,0.0,normal
614,319,http,0.0,SF,3432,0.0,9,255,1.0,0.0,normal
615,0,supdup,0.05,S0,0,0.05,101,6,0.02,1.0,dos
616,0,private,0.0,REJ,0,1.0,1,2,0.02,0.0,probe
617,147,http,0.0,SF,12141,0.0,12,255,1.0,0.0,normal
618,1451,smtp,0.0,SF,330,0.09,1,78,0.71,0.02,normal
619,54540,http,0.0,SF,8314,0.0,3,214,1.0,0.0,dos
620,235,http,0.0,SF,1889,0.0,1,255,1.0,0.0,normal
621,0,private,0.0,RSTR,0,0.7,1,1,0.0,0.0,probe
622,0,private,0.51,REJ,0,0.51,320,1,0.0,0.0,probe
623,299,http,0.0,SF,1540,0.0,17,255,1.0,0.0,normal
624,0,private,0.06,S0,0,0.07,114,11,0.04,1.0,dos
625,0,kshell,0.04,S0,0,0.05,136,23,0.09,1.0,dos
626,0,hostnames,0.05,S0,0,0.05,272,4,0.02,1.0,dos
627,0,private,0.07,S0,0,0.07,209,9,0.04,1.0,dos
628,237,http,0.0,SF,241,0.0,66,255,1.0,0.0,normal
629,0,uucp,0.06,RSTO,0,0.07,110,16,0.06,0.0,dos
630,146,other,0.0,SF,105,0.69,1,1,0.0,0.0,normal
631,0,csnet_ns,1.0,REJ,0,1.0,2,1,0.0,0.0,probe
632,146,other,0.67,SF,105,0.57,3,1,0.0,0.0,normal
633,202,http,0.0,SF,1923,0.0,16,255,1.0,0.0,normal
634,0,echo,0.06,S0,0,0.08,268,5,0.02,1.0,dos
635,383,ftp_data,0.67,SF,0,0.14,3,29,0.24,0.0,normal
636,345,http,0.0,SF,2254,0.0,4,255,1.0,0.0,normal
637,278,http,0.0,SF,6546,0.0,7,255,1.0,0.0,normal
638,0,domain,0.06,S0,0,0.06,292,11,0.04,1.0,dos
639,196,http,0.0,SF,16143,0.0,5,255,1.0,0.0,normal
640,0,klogin,0.0,S0,0,0.07,2,2,0.01,1.0,dos
641,277,http,0.0,SF,2253,0.0,17,255,1.0,0.0,normal
642,203,http,0.0,SF,578,0.0,19,255,1.0,0.0,normal
643,0,private,0.0,RSTR,0,0.17,1,1,0.01,0.0,probe
644,147,other,0.0,SF,105,0.64,1,1,0.0,0.0,normal
645,0,finger,0.05,S0,0,0.05,297,15,0.06,1.0,dos
646,0,ftp,0.06,S0,0,0.07,150,1,0.0,1.0,dos
647,0,ctf,0.08,S0,0,0.08,198,6,0.02,1.0,dos
648,0,private,0.08,S0,0,0.07,63,4,0.02,1.0,dos
649,367,http,0.0,SF,5199,0.0,4,255,1.0,0.0,normal
650,0,ssh,0.41,S0,0,0.32,199,1,0.0,0.51,probe
651,257,http,0.0,SF,23051,0.0,1,255,1.0,0.0,normal
652,8,eco_i,0.0,SF,0,0.0,1,255,1.0,0.0,probe
653,44,domain_u,0.02,SF,44,0.01,106,254,1.0,0.0,normal
654,128,domain_u,0.0,SF,44,0.01,68,240,0.94,0.0,normal
655,254,http,0.0,SF,523,0.0,20,255,1.0,0.0,normal
656,225,http,0.0,SF,22996,0.0,6,255,1.0,0.0,normal
657,775,smtp,0.0,SF,331,0.03,1,105,0.88,0.0,normal
658,314,http,0.0,SF,266,0.02,11,239,0.94,0.0,normal
659,0,supdup,0.05,S0,0,0.05,299,9,0.04,1.0,dos
660,525,smtp,0.0,SF,335,0.03,1,178,0.99,0.0,normal
661,0,other,1.0,REJ,0,1.0,509,1,0.0,0.22,probe
662,1,other,0.1,SF,0,0.06,30,8,0.03,0.0,probe
663,213,http,0.0,SF,37327,0.0,3,255,1.0,0.0,normal
664,190,http,0.0,SF,8654,0.0,4,255,1.0,0.01,normal
665,0,private,0.06,S0,0,0.08,234,16,0.06,1.0,dos
666,28,private,0.0,SF,0,0.02,88,88,0.35,0.0,dos
667,0,iso_tsap,0.06,REJ,0,0.07,244,17,0.07,0.0,dos
668,1067,ftp,0.0,SF,3081,0.02,1,70,0.28,0.0,normal
669,126,domain_u,0.01,SF,44,0.01,254,110,0.77,0.0,normal
670,333,http,0.0,SF,2547,0.0,4,255,1.0,0.0,normal
671,0,netbios_ns,0.05,S0,0,0.06,237,12,0.05,1.0,dos
672,4491,ftp_data,0.0,SF,0,0.06,1,79,0.25,0.0,normal
673,0,ldap,0.06,REJ,0,0.07,287,15,0.06,0.0,dos
674,54540,http,0.0,SF,8314,0.0,4,4,1.0,0.0,dos
675,239,http,0.0,SF,255,0.0,19,255,1.0,0.0,normal
676,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
677,1258,smtp,0.0,SF,359,0.02,1,192,0.72,0.0,normal
678,0,telnet,0.0,S0,0,0.02,11,73,0.55,0.98,dos
679,0,private,0.07,S0,0,0.05,73,17,0.07,1.0,dos
680,0,http,0.0,REJ,0,0.0,1,90,1.0,0.0,normal
681,42,domain_u,0.0,SF,65,0.01,104,245,0.96,0.0,normal
682,224,http,0.0,SF,1270,0.0,6,255,1.0,0.0,normal
683,231,http,0.0,SF,3215,0.0,1,255,1.0,0.0,normal
684,147,other,0.0,SF,105,0.57,1,2,0.01,0.0,normal
685,44,domain_u,0.0,SF,72,0.01,256,254,1.0,0.0,normal
686,183,urp_i,1.0,SF,0,0.01,2,15,0.06,0.0,normal
687,0,auth,0.07,S0,0,0.07,240,6,0.02,1.0,dos
688,0,private,0.07,S0,0,0.07,149,13,0.05,1.0,dos
689,125,telnet,0.0,RSTO,179,0.0,1,4,1.0,0.25,r2l
690,13,auth,0.0,SF,40,0.04,1,3,0.01,0.0,normal
691,233,http,0.0,SF,4759,0.0,14,255,1.0,0.0,normal
692,30,eco_i,1.0,SF,0,0.01,2,19,0.07,0.0,normal
693,0,nntp,0.07,S0,0,0.06,92,14,0.05,1.0,dos
694,278,http,0.0,S1,7958,0.0,1,255,1.0,0.33,normal
695,0,private,1.0,REJ,0,0.48,2,1,0.0,0.11,probe
696,0,imap4,0.06,S0,0,0.06,191,2,0.01,1.0,dos
697,237,http,0.0,SF,5193,0.0,1,216,1.0,0.0,normal
698,301,http,0.0,SF,2698,0.02,8,84,0.99,0.0,normal
699,246,http,0.0,SF,3295,0.0,5,255,1.0,0.0,normal
700,230,http,0.0,SF,12471,0.0,6,255,1.0,0.0,normal
701,46,domain_u,0.01,SF,82,0.0,230,255,1.0,0.0,normal
702,147,other,0.0,SF,105,0.55,1,2,0.01,0.0,normal
703,0,private,0.33,S0,0,0.1,12,5,0.02,1.0,dos
704,641,ftp_data,0.0,SF,0,0.05,2,55,0.08,0.0,normal
705,28,private,0.0,SF,0,0.01,99,66,0.26,0.0,dos
706,0,private,0.06,REJ,0,0.06,150,1,0.0,0.0,dos
707,82,shell,0.0,SF,1,0.0,1,1,1.0,0.0,normal
708,0,private,0.05,S0,0,0.07,226,16,0.06,1.0,dos
709,0,private,1.0,REJ,0,0.59,81,1,0.0,0.03,probe
710,0,private,0.07,REJ,0,0.06,122,27,0.11,0.0,dos
711,46,domain_u,0.0,SF,80,0.0,54,255,1.0,0.0,normal
712,0,private,0.07,S0,0,0.07,237,20,0.08,1.0,dos
713,0,private,0.06,S0,0,0.06,219,3,0.01,1.0,dos
714,376,http,0.0,SF,345,0.0,1,255,1.0,0.01,normal
715,0,private,0.05,S0,0,0.05,148,37,0.15,1.0,dos
716,105,private,0.0,SF,146,0.01,2,246,0.96,0.0,normal
717,334,ftp_data,0.0,SF,0,0.0,1,22,1.0,0.0,r2l
718,0,domain,0.05,S0,0,0.05,276,20,0.08,1.0,dos
719,30,eco_i,0.5,SF,0,0.01,4,29,0.11,0.0,normal
720,1053,smtp,0.0,SF,329,0.06,1,177,0.69,0.0,normal
721,46,domain_u,0.0,SF,130,0.01,66,196,0.77,0.0,normal
722,45,domain_u,0.01,SF,119,0.01,148,254,1.0,0.0,normal
723,1539,smtp,0.0,SF,395,0.02,1,147,0.67,0.0,normal
724,0,private,0.07,S0,0,0.08,166,17,0.07,1.0,dos
725,0,csnet_ns,0.07,S0,0,0.07,197,5,0.02,1.0,dos
726,358,http,0.0,SF,1758,0.0,1,255,1.0,0.0,normal
727,44,domain_u,0.0,SF,133,0.0,71,255,1.0,0.0,normal
728,282,http,0.0,SF,1227,0.0,2,175,1.0,0.0,normal
729,323,http,0.0,SF,1509,0.0,4,255,1.0,0.0,normal
730,105,private,0.0,SF,105,0.03,1,76,0.67,0.0,normal
731,218,http,0.0,SF,358,0.0,11,255,1.0,0.0,normal
732,0,netstat,0.08,REJ,0,0.07,104,2,0.01,0.0,dos
733,0,private,0.05,REJ,0,0.06,264,20,0.08,0.0,dos
734,329,http,0.0,SF,303,0.0,10,255,1.0,0.0,normal
735,788,smtp,0.0,SF,328,0.07,1,29,0.64,0.0,normal
736,311,http,0.0,SF,4591,0.0,21,255,1.0,0.0,normal
737,0,private,0.05,S0,0,0.1,254,22,0.38,0.97,dos
738,0,uucp,0.06,S0,0,0.06,122,11,0.04,1.0,dos
739,35,pop_3,0.0,SF,130,0.04,1,8,0.03,0.0,normal
740,1032,ecr_i,0.0,SF,0,0.01,511,118,0.46,0.0,dos
741,0,private,0.08,S0,0,0.08,101,1,0.0,1.0,dos
742,0,vmnet,0.06,S0,0,0.07,232,15,0.06,1.0,dos
743,59,ftp_data,0.0,SF,0,0.02,16,52,0.28,0.0,normal
744,0,uucp,0.06,S0,0,0.07,131,7,0.03,1.0,dos
745,226,http,0.0,SF,1022,0.0,23,255,1.0,0.0,normal
746,203,http,0.0,SF,2108,0.0,9,255,1.0,0.0,normal
747,2544,smtp,0.0,SF,333,0.02,1,189,0.65,0.0,normal
748,1032,ecr_i,0.0,SF,0,0.04,511,67,0.26,0.16,dos
749,327,http,0.0,SF,6721,0.0,4,255,1.0,0.0,normal
750,0,nnsp,0.07,S0,0,0.07,126,4,0.02,1.0,dos
751,0,name,0.06,S0,0,0.06,263,3,0.01,1.0,dos
752,0,http,0.0,REJ,0,0.0,1,158,1.0,0.0,normal
753,0,whois,0.06,S0,0,0.06,127,12,0.05,1.0,dos
754,0,netbios_dgm,0.05,S0,0,0.05,194,18,0.07,1.0,dos
755,54540,http,0.0,SF,8314,0.0,2,118,1.0,0.0,dos
756,0,private,0.0,RSTR,0,0.32,1,1,0.02,0.09,probe
757,0,gopher,0.07,REJ,0,0.07,266,15,0.06,0.0,dos
758,28,private,0.0,SF,0,0.02,27,27,0.11,0.0,dos
759,8,eco_i,0.0,SF,0,0.0,1,183,1.0,0.0,probe
760,0,ftp_data,0.08,S0,0,0.11,25,51,0.19,0.93,dos
761,0,ssh,0.05,S0,0,0.06,100,7,0.03,1.0,dos
762,763,smtp,0.0,SF,335,0.04,1,96,0.41,0.0,normal
763,0,iso_tsap,0.06,REJ,0,0.07,240,10,0.04,0.0,dos
764,307,http,0.0,SF,8339,0.0,5,255,1.0,0.0,normal
765,0,domain,0.06,S0,0,0.09,287,10,0.04,1.0,dos
766,0,ftp,0.06,RSTO,0,0.06,282,19,0.07,0.0,dos
767,236,http,0.0,SF,7262,0.0,1,255,1.0,0.01,normal
768,246,ftp_data,0.0,SF,0,0.0,1,16,1.0,0.0,r2l
769,0,Z39_50,0.05,S0,0,0.05,129,18,0.07,1.0,dos
770,0,discard,0.07,S0,0,0.07,244,5,0.02,1.0,dos
771,0,auth,0.06,S0,0,0.07,279,11,0.04,1.0,dos
772,300,http,0.0,SF,13038,0.0,1,255,1.0,0.02,normal
773,254,http,0.0,SF,390,0.0,13,255,1.0,0.0,normal
774,147,other,0.0,SF,105,0.51,1,2,0.01,0.0,normal
775,0,private,0.07,S0,0,0.06,134,17,0.07,1.0,dos
776,1,other,0.0,RSTR,0,0.73,2,2,0.01,0.0,probe
